Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
11679008,1081827E,true,Rx,0,8,25,78,00,00,00,00,00,00,
11682496,1081827E,true,Rx,0,8,26,78,00,00,00,00,00,00,
11684861,1081827E,true,Rx,0,8,27,78,00,00,00,00,00,00,
11684560,108182FE,true,Tx,0,8,0D,7B,00,00,00,00,00,00,
11686027,108182FE,true,Tx,0,8,0E,7B,00,00,00,00,00,00,
11687171,1081827E,true,Rx,0,8,28,78,00,00,00,00,00,00,
11687386,108182FE,true,Tx,0,8,0F,7B,00,00,00,00,00,00,
11688767,108182FE,true,Tx,0,8,00,7C,00,00,00,00,00,00,
11689507,1081827E,true,Rx,0,8,29,78,00,00,00,00,00,00,
11690551,108182FE,true,Tx,0,8,01,7C,00,00,00,00,00,00,
11691831,1081827E,true,Rx,0,8,2A,78,00,00,00,00,00,00,
11692500,108182FE,true,Tx,0,8,02,7C,00,00,00,00,00,00,
11693007,1081827E,true,Rx,0,8,2B,78,00,00,00,00,00,00,
11694050,108182FE,true,Tx,0,8,03,7C,00,00,00,00,00,00,
11695591,108182FE,true,Tx,0,8,04,7C,00,00,00,00,00,00,
11696469,1081827E,true,Rx,0,8,2C,78,00,00,00,00,00,00,
11696822,108182FE,true,Tx,0,8,05,7C,00,00,00,00,00,00,
11697998,108182FE,true,Tx,0,8,06,7C,00,00,00,00,00,00,
11698801,1081827E,true,Rx,0,8,2D,78,00,00,00,00,00,00,
11699211,108182FE,true,Tx,0,8,07,7C,00,00,00,00,00,00,
11700412,108182FE,true,Tx,0,8,08,7C,00,00,00,00,00,00,
11701139,1081827E,true,Rx,0,8,2E,78,00,00,00,00,00,00,
11701595,108182FE,true,Tx,0,8,09,7C,00,00,00,00,00,00,
11702785,108182FE,true,Tx,0,8,0A,7C,00,00,00,00,00,00,
11703471,1081827E,true,Rx,0,8,2F,78,00,00,00,00,00,00,
11704008,108182FE,true,Tx,0,8,0B,7C,00,00,00,00,00,00,
11705340,108182FE,true,Tx,0,8,0C,7C,00,00,00,00,00,00,
11705820,1081827E,true,Rx,0,8,20,79,00,00,00,00,00,00,
11707084,108182FE,true,Tx,0,8,0D,7C,00,00,00,00,00,00,
11708126,1081827E,true,Rx,0,8,21,79,00,00,00,00,00,00,
11708743,108182FE,true,Tx,0,8,0E,7C,00,00,00,00,00,00,
11710037,108182FE,true,Tx,0,8,0F,7C,00,00,00,00,00,00,
11710425,1081827E,true,Rx,0,8,22,79,00,00,00,00,00,00,
11711253,108182FE,true,Tx,0,8,00,7D,00,00,00,00,00,00,
11712750,1081827E,true,Rx,0,8,23,79,00,00,00,00,00,00,
11712640,108182FE,true,Tx,0,8,01,7D,00,00,00,00,00,00,
11713969,108182FE,true,Tx,0,8,02,7D,00,00,00,00,00,00,
11715041,1081827E,true,Rx,0,8,24,79,00,00,00,00,00,00,
11715289,108182FE,true,Tx,0,8,03,7D,00,00,00,00,00,00,
11716591,108182FE,true,Tx,0,8,04,7D,00,00,00,00,00,00,
11717372,1081827E,true,Rx,0,8,25,79,00,00,00,00,00,00,
11717899,108182FE,true,Tx,0,8,05,7D,00,00,00,00,00,00,
11719180,108182FE,true,Tx,0,8,06,7D,00,00,00,00,00,00,
11719720,1081827E,true,Rx,0,8,26,79,00,00,00,00,00,00,
11720465,108182FE,true,Tx,0,8,07,7D,00,00,00,00,00,00,
11721984,1081827E,true,Rx,0,8,27,79,00,00,00,00,00,00,
11721869,108182FE,true,Tx,0,8,08,7D,00,00,00,00,00,00,
11723897,108182FE,true,Tx,0,8,09,7D,00,00,00,00,00,00,
11724306,1081827E,true,Rx,0,8,28,79,00,00,00,00,00,00,
11725409,108182FE,true,Tx,0,8,0A,7D,00,00,00,00,00,00,
11726589,1081827E,true,Rx,0,8,29,79,00,00,00,00,00,00,
11726972,108182FE,true,Tx,0,8,0B,7D,00,00,00,00,00,00,
11728185,108182FE,true,Tx,0,8,0C,7D,00,00,00,00,00,00,
11728914,1081827E,true,Rx,0,8,2A,79,00,00,00,00,00,00,
11729481,108182FE,true,Tx,0,8,0D,7D,00,00,00,00,00,00,
11730840,108182FE,true,Tx,0,8,0E,7D,00,00,00,00,00,00,
11731221,1081827E,true,Rx,0,8,2B,79,00,00,00,00,00,00,
11732037,108182FE,true,Tx,0,8,0F,7D,00,00,00,00,00,00,
11733196,108182FE,true,Tx,0,8,00,7E,00,00,00,00,00,00,
11733548,1081827E,true,Rx,0,8,2C,79,00,00,00,00,00,00,
11734364,108182FE,true,Tx,0,8,01,7E,00,00,00,00,00,00,
11734720,1081827E,true,Rx,0,8,2D,79,00,00,00,00,00,00,
11735581,108182FE,true,Tx,0,8,02,7E,00,00,00,00,00,00,
11736805,108182FE,true,Tx,0,8,03,7E,00,00,00,00,00,00,
11738168,1081827E,true,Rx,0,8,2E,79,00,00,00,00,00,00,
11738041,108182FE,true,Tx,0,8,04,7E,00,00,00,00,00,00,
11739491,108182FE,true,Tx,0,8,05,7E,00,00,00,00,00,00,
11740496,1081827E,true,Rx,0,8,2F,79,00,00,00,00,00,00,
11741196,108182FE,true,Tx,0,8,06,7E,00,00,00,00,00,00,
11742820,1081827E,true,Rx,0,8,20,7A,00,00,00,00,00,00,
11742782,108182FE,true,Tx,0,8,07,7E,00,00,00,00,00,00,
11743979,108182FE,true,Tx,0,8,08,7E,00,00,00,00,00,00,
11745146,1081827E,true,Rx,0,8,21,7A,00,00,00,00,00,00,
11745126,108182FE,true,Tx,0,8,09,7E,00,00,00,00,00,00,
11746351,108182FE,true,Tx,0,8,0A,7E,00,00,00,00,00,00,
11747461,1081827E,true,Rx,0,8,22,7A,00,00,00,00,00,00,
11747548,108182FE,true,Tx,0,8,0B,7E,00,00,00,00,00,00,
11748746,108182FE,true,Tx,0,8,0C,7E,00,00,00,00,00,00,
11749795,1081827E,true,Rx,0,8,23,7A,00,00,00,00,00,00,
11749896,108182FE,true,Tx,0,8,0D,7E,00,00,00,00,00,00,
11751053,108182FE,true,Tx,0,8,0E,7E,00,00,00,00,00,00,
11752105,1081827E,true,Rx,0,8,24,7A,00,00,00,00,00,00,
11752164,108182FE,true,Tx,0,8,0F,7E,00,00,00,00,00,00,
11753303,108182FE,true,Tx,0,8,00,7F,00,00,00,00,00,00,
11754417,1081827E,true,Rx,0,8,25,7A,00,00,00,00,00,00,
11754427,108182FE,true,Tx,0,8,01,7F,00,00,00,00,00,00,
11755844,108182FE,true,Tx,0,8,02,7F,00,00,00,00,00,00,
11756726,1081827E,true,Rx,0,8,26,7A,00,00,00,00,00,00,
11757513,108182FE,true,Tx,0,8,03,7F,00,00,00,00,00,00,
11759034,1081827E,true,Rx,0,8,27,7A,00,00,00,00,00,00,
11759073,108182FE,true,Tx,0,8,04,7F,00,00,00,00,00,00,
11760429,108182FE,true,Tx,0,8,05,7F,00,00,00,00,00,00,
11761351,1081827E,true,Rx,0,8,28,7A,00,00,00,00,00,00,
11761648,108182FE,true,Tx,0,8,06,7F,00,00,00,00,00,00,
11762859,108182FE,true,Tx,0,8,07,7F,00,00,00,00,00,00,
11763720,1081827E,true,Rx,0,8,29,7A,00,00,00,00,00,00,
11764277,108182FE,true,Tx,0,8,08,7F,00,00,00,00,00,00,
11765504,108182FE,true,Tx,0,8,09,7F,00,00,00,00,00,00,
11765994,1081827E,true,Rx,0,8,2A,7A,00,00,00,00,00,00,
11766739,108182FE,true,Tx,0,8,0A,7F,00,00,00,00,00,00,
11767901,108182FE,true,Tx,0,8,0B,7F,00,00,00,00,00,00,
11768316,1081827E,true,Rx,0,8,2B,7A,00,00,00,00,00,00,
11769140,108182FE,true,Tx,0,8,0C,7F,00,00,00,00,00,00,
11770351,108182FE,true,Tx,0,8,0D,7F,00,00,00,00,00,00,
11770717,1081827E,true,Rx,0,8,2C,7A,00,00,00,00,00,00,
11771510,108182FE,true,Tx,0,8,0E,7F,00,00,00,00,00,00,
11772963,1081827E,true,Rx,0,8,2D,7A,00,00,00,00,00,00,
11772881,108182FE,true,Tx,0,8,0F,7F,00,00,00,00,00,00,
11774449,108182FE,true,Tx,0,8,00,80,00,00,00,00,00,00,
11775275,1081827E,true,Rx,0,8,2E,7A,00,00,00,00,00,00,
11775761,108182FE,true,Tx,0,8,01,80,00,00,00,00,00,00,
11776936,108182FE,true,Tx,0,8,02,80,00,00,00,00,00,00,
11777609,1081827E,true,Rx,0,8,2F,7A,00,00,00,00,00,00,
11778370,108182FE,true,Tx,0,8,03,80,00,00,00,00,00,00,
11779588,108182FE,true,Tx,0,8,04,80,00,00,00,00,00,00,
11779961,1081827E,true,Rx,0,8,20,7B,00,00,00,00,00,00,
11780814,108182FE,true,Tx,0,8,05,80,00,00,00,00,00,00,
11782254,1081827E,true,Rx,0,8,21,7B,00,00,00,00,00,00,
11781992,108182FE,true,Tx,0,8,06,80,00,00,00,00,00,00,
11783116,108182FE,true,Tx,0,8,07,80,00,00,00,00,00,00,
11784239,108182FE,true,Tx,0,8,08,80,00,00,00,00,00,00,
11784592,1081827E,true,Rx,0,8,22,7B,00,00,00,00,00,00,
11785370,108182FE,true,Tx,0,8,09,80,00,00,00,00,00,00,
11786518,108182FE,true,Tx,0,8,0A,80,00,00,00,00,00,00,
11786897,1081827E,true,Rx,0,8,23,7B,00,00,00,00,00,00,
11787656,108182FE,true,Tx,0,8,0B,80,00,00,00,00,00,00,
11789225,1081827E,true,Rx,0,8,24,7B,00,00,00,00,00,00,
11789009,108182FE,true,Tx,0,8,0C,80,00,00,00,00,00,00,
11790570,108182FE,true,Tx,0,8,0D,80,00,00,00,00,00,00,
11791523,1081827E,true,Rx,0,8,25,7B,00,00,00,00,00,00,
11791787,108182FE,true,Tx,0,8,0E,80,00,00,00,00,00,00,
11793312,108182FE,true,Tx,0,8,0F,80,00,00,00,00,00,00,
11793838,1081827E,true,Rx,0,8,26,7B,00,00,00,00,00,00,
11794414,108182FE,true,Tx,0,8,00,81,00,00,00,00,00,00,
11795598,108182FE,true,Tx,0,8,01,81,00,00,00,00,00,00,
11796191,1081827E,true,Rx,0,8,27,7B,00,00,00,00,00,00,
11796700,108182FE,true,Tx,0,8,02,81,00,00,00,00,00,00,
11797853,108182FE,true,Tx,0,8,03,81,00,00,00,00,00,00,
11798482,1081827E,true,Rx,0,8,28,7B,00,00,00,00,00,00,
11798944,108182FE,true,Tx,0,8,04,81,00,00,00,00,00,00,
11800076,108182FE,true,Tx,0,8,05,81,00,00,00,00,00,00,
11800779,1081827E,true,Rx,0,8,29,7B,00,00,00,00,00,00,
11801149,108182FE,true,Tx,0,8,06,81,00,00,00,00,00,00,
11802313,108182FE,true,Tx,0,8,07,81,00,00,00,00,00,00,
11803090,1081827E,true,Rx,0,8,2A,7B,00,00,00,00,00,00,
11803465,108182FE,true,Tx,0,8,08,81,00,00,00,00,00,00,
11804587,108182FE,true,Tx,0,8,09,81,00,00,00,00,00,00,
11805401,1081827E,true,Rx,0,8,2B,7B,00,00,00,00,00,00,
11806020,108182FE,true,Tx,0,8,0A,81,00,00,00,00,00,00,
11807726,1081827E,true,Rx,0,8,2C,7B,00,00,00,00,00,00,
11807508,108182FE,true,Tx,0,8,0B,81,00,00,00,00,00,00,
11808721,108182FE,true,Tx,0,8,0C,81,00,00,00,00,00,00,
11810045,1081827E,true,Rx,0,8,2D,7B,00,00,00,00,00,00,
11809838,108182FE,true,Tx,0,8,0D,81,00,00,00,00,00,00,
11810996,108182FE,true,Tx,0,8,0E,81,00,00,00,00,00,00,
11812361,1081827E,true,Rx,0,8,2E,7B,00,00,00,00,00,00,
11812107,108182FE,true,Tx,0,8,0F,81,00,00,00,00,00,00,
11813256,108182FE,true,Tx,0,8,00,82,00,00,00,00,00,00,
11814368,108182FE,true,Tx,0,8,01,82,00,00,00,00,00,00,
11814721,1081827E,true,Rx,0,8,2F,7B,00,00,00,00,00,00,
11815531,108182FE,true,Tx,0,8,02,82,00,00,00,00,00,00,
11816611,108182FE,true,Tx,0,8,03,82,00,00,00,00,00,00,
11817094,1081827E,true,Rx,0,8,20,7C,00,00,00,00,00,00,
11817741,108182FE,true,Tx,0,8,04,82,00,00,00,00,00,00,
11818821,108182FE,true,Tx,0,8,05,82,00,00,00,00,00,00,
11819418,1081827E,true,Rx,0,8,01,7C,00,00,00,06,16,E0,
11819937,108182FE,true,Tx,0,8,06,82,00,00,00,00,00,00,
11821017,108182FE,true,Tx,0,8,07,82,00,00,00,00,00,00,
11821736,1081827E,true,Rx,0,8,22,7C,00,00,00,00,00,00,
11822510,108182FE,true,Tx,0,8,08,82,00,00,00,00,00,00,
11824057,1081827E,true,Rx,0,8,23,7C,00,00,00,00,00,00,
11823965,108182FE,true,Tx,0,8,09,82,00,00,00,00,00,00,
11825416,108182FE,true,Tx,0,8,0A,82,00,00,00,00,00,00,
11826810,108182FE,true,Tx,0,8,0B,82,00,00,00,00,00,00,
11827586,1081827E,true,Rx,0,8,24,7C,00,00,00,00,00,00,
11827981,108182FE,true,Tx,0,8,0C,82,00,00,00,00,00,00,
11829176,108182FE,true,Tx,0,8,0D,82,00,00,00,00,00,00,
11829891,1081827E,true,Rx,0,8,25,7C,00,00,00,00,00,00,
11830334,108182FE,true,Tx,0,8,0E,82,00,00,00,00,00,00,
11831497,108182FE,true,Tx,0,8,0F,82,00,00,00,00,00,00,
11832607,108182FE,true,Tx,0,8,00,83,00,00,00,00,00,00,
11833410,1081827E,true,Rx,0,8,26,7C,00,00,00,00,00,00,
11833411,1081827E,true,Rx,0,8,27,7C,00,00,00,00,00,00,
11833755,108182FE,true,Tx,0,8,01,83,00,00,00,00,00,00,
11834886,108182FE,true,Tx,0,8,02,83,00,00,00,00,00,00,
11836001,108182FE,true,Tx,0,8,03,83,00,00,00,00,00,00,
11836889,1081827E,true,Rx,0,8,28,7C,00,00,00,00,00,00,
11837150,108182FE,true,Tx,0,8,04,83,00,00,00,00,00,00,
11838307,108182FE,true,Tx,0,8,05,83,00,00,00,00,00,00,
11839288,1081827E,true,Rx,0,8,29,7C,00,00,00,00,00,00,
11839795,108182FE,true,Tx,0,8,06,83,00,00,00,00,00,00,
11841629,1081827E,true,Rx,0,8,2A,7C,00,00,00,00,00,00,
11841349,108182FE,true,Tx,0,8,07,83,00,00,00,00,00,00,
11842513,108182FE,true,Tx,0,8,08,83,00,00,00,00,00,00,
11843719,108182FE,true,Tx,0,8,09,83,00,00,00,00,00,00,
11845127,1081827E,true,Rx,0,8,2B,7C,00,00,00,00,00,00,
11845128,1081827E,true,Rx,0,8,2C,7C,00,00,00,00,00,00,
11844901,108182FE,true,Tx,0,8,0A,83,00,00,00,00,00,00,
11846247,108182FE,true,Tx,0,8,0B,83,00,00,00,00,00,00,
11848723,1081827E,true,Rx,0,8,2D,7C,00,00,00,00,00,00,
11848479,108182FE,true,Tx,0,8,0C,83,00,00,00,00,00,00,
11851011,1081827E,true,Rx,0,8,2E,7C,00,00,00,00,00,00,
11850771,108182FE,true,Tx,0,8,0D,83,00,00,00,00,00,00,
11853045,108182FE,true,Tx,0,8,0E,83,00,00,00,00,00,00,
11853354,1081827E,true,Rx,0,8,2F,7C,00,00,00,00,00,00,
11854302,108182FE,true,Tx,0,8,0F,83,00,00,00,00,00,00,
11855773,1081827E,true,Rx,0,8,20,7D,00,00,00,00,00,00,
11855674,108182FE,true,Tx,0,8,00,84,00,00,00,00,00,00,
11856874,108182FE,true,Tx,0,8,01,84,00,00,00,00,00,00,
11858007,1081827E,true,Rx,0,8,21,7D,00,00,00,00,00,00,
11858100,108182FE,true,Tx,0,8,02,84,00,00,00,00,00,00,
11859230,108182FE,true,Tx,0,8,03,84,00,00,00,00,00,00,
11860354,1081827E,true,Rx,0,8,22,7D,00,00,00,00,00,00,
11860449,108182FE,true,Tx,0,8,04,84,00,00,00,00,00,00,
11861587,108182FE,true,Tx,0,8,05,84,00,00,00,00,00,00,
11862722,1081827E,true,Rx,0,8,23,7D,00,00,00,00,00,00,
11862759,108182FE,true,Tx,0,8,06,84,00,00,00,00,00,00,
11863884,108182FE,true,Tx,0,8,07,84,00,00,00,00,00,00,
11865002,1081827E,true,Rx,0,8,24,7D,00,00,00,00,00,00,
11865124,108182FE,true,Tx,0,8,08,84,00,00,00,00,00,00,
11866238,108182FE,true,Tx,0,8,09,84,00,00,00,00,00,00,
11867354,1081827E,true,Rx,0,8,25,7D,00,00,00,00,00,00,
11867421,108182FE,true,Tx,0,8,0A,84,00,00,00,00,00,00,
11868535,108182FE,true,Tx,0,8,0B,84,00,00,00,00,00,00,
11869723,1081827E,true,Rx,0,8,26,7D,00,00,00,00,00,00,
11869762,108182FE,true,Tx,0,8,0C,84,00,00,00,00,00,00,
11870890,108182FE,true,Tx,0,8,0D,84,00,00,00,00,00,00,
11872010,1081827E,true,Rx,0,8,27,7D,00,00,00,00,00,00,
11872148,108182FE,true,Tx,0,8,0E,84,00,00,00,00,00,00,
11873655,108182FE,true,Tx,0,8,0F,84,00,00,00,00,00,00,
11874347,1081827E,true,Rx,0,8,28,7D,00,00,00,00,00,00,
11875345,108182FE,true,Tx,0,8,00,85,00,00,00,00,00,00,
11876721,1081827E,true,Rx,0,8,29,7D,00,00,00,00,00,00,
11877265,108182FE,true,Tx,0,8,01,85,00,00,00,00,00,00,
11878460,108182FE,true,Tx,0,8,02,85,00,00,00,00,00,00,
11878945,1081827E,true,Rx,0,8,2A,7D,00,00,00,00,00,00,
11879678,108182FE,true,Tx,0,8,03,85,00,00,00,00,00,00,
11880897,108182FE,true,Tx,0,8,04,85,00,00,00,00,00,00,
11881284,1081827E,true,Rx,0,8,2B,7D,00,00,00,00,00,00,
11882138,108182FE,true,Tx,0,8,05,85,00,00,00,00,00,00,
11883265,108182FE,true,Tx,0,8,06,85,00,00,00,00,00,00,
11883723,1081827E,true,Rx,0,8,2C,7D,00,00,00,00,00,00,
11884406,108182FE,true,Tx,0,8,07,85,00,00,00,00,00,00,
11885543,108182FE,true,Tx,0,8,08,85,00,00,00,00,00,00,
11885949,1081827E,true,Rx,0,8,2D,7D,00,00,00,00,00,00,
11886768,108182FE,true,Tx,0,8,09,85,00,00,00,00,00,00,
11887875,108182FE,true,Tx,0,8,0A,85,00,00,00,00,00,00,
11888296,1081827E,true,Rx,0,8,2E,7D,00,00,00,00,00,00,
11889117,108182FE,true,Tx,0,8,0B,85,00,00,00,00,00,00,
11890727,1081827E,true,Rx,0,8,2F,7D,00,00,00,00,00,00,
11893003,1081827E,true,Rx,0,8,20,7E,00,00,00,00,00,00,
11895350,1081827E,true,Rx,0,8,01,7E,00,00,00,00,58,00,
11897722,1081827E,true,Rx,0,8,22,7E,00,00,00,00,00,00,
11900005,1081827E,true,Rx,0,8,23,7E,00,00,00,00,00,00,
11902293,1081827E,true,Rx,0,8,24,7E,00,00,00,00,00,00,
11902798,108182FE,true,Tx,0,8,0C,85,00,00,00,00,00,00,
11904728,1081827E,true,Rx,0,8,25,7E,00,00,00,00,00,00,
11907029,1081827E,true,Rx,0,8,26,7E,00,00,00,00,00,00,
11911717,1081827E,true,Rx,0,8,27,7E,00,00,00,00,00,00,
11911718,1001117E,true,Rx,0,8,00,01,00,00,00,00,00,00,
11911719,1081827E,true,Rx,0,8,28,7E,00,00,00,00,00,00,
11915182,1081827E,true,Rx,0,8,29,7E,00,00,00,00,00,00,
11917468,1081827E,true,Rx,0,8,2A,7E,00,00,00,00,00,00,
11918329,108182FE,true,Tx,0,8,0D,85,00,00,00,00,00,00,
11919833,1081827E,true,Rx,0,8,2B,7E,00,00,00,00,00,00,
11919815,108182FE,true,Tx,0,8,0E,85,00,00,00,00,00,00,
11921053,108182FE,true,Tx,0,8,0F,85,00,00,00,00,00,00,
11922191,1081827E,true,Rx,0,8,2C,7E,00,00,00,00,00,00,
11922335,108182FE,true,Tx,0,8,00,86,00,00,00,00,00,00,
11924003,108182FE,true,Tx,0,8,01,86,00,00,00,00,00,00,
11924529,1081827E,true,Rx,0,8,2D,7E,00,00,00,00,00,00,
11925795,108182FE,true,Tx,0,8,02,86,00,00,00,00,00,00,
11926823,1081827E,true,Rx,0,8,2E,7E,00,00,00,00,00,00,
11927634,108182FE,true,Tx,0,8,03,86,00,00,00,00,00,00,
11928881,108182FE,true,Tx,0,8,04,86,00,00,00,00,00,00,
11929178,1081827E,true,Rx,0,8,2F,7E,00,00,00,00,00,00,
11930099,108182FE,true,Tx,0,8,05,86,00,00,00,00,00,00,
11931522,1081827E,true,Rx,0,8,20,7F,00,00,00,00,00,00,
11931312,108182FE,true,Tx,0,8,06,86,00,00,00,00,00,00,
11932518,108182FE,true,Tx,0,8,07,86,00,00,00,00,00,00,
11933837,1081827E,true,Rx,0,8,01,7F,00,00,00,00,74,00,
11933680,108182FE,true,Tx,0,8,08,86,00,00,00,00,00,00,
11934855,108182FE,true,Tx,0,8,09,86,00,00,00,00,00,00,
11936176,1081827E,true,Rx,0,8,22,7F,00,00,00,00,00,00,
11936178,108182FE,true,Tx,0,8,0A,86,00,00,00,00,00,00,
11937731,108182FE,true,Tx,0,8,0B,86,00,00,00,00,00,00,
11938526,1081827E,true,Rx,0,8,23,7F,00,00,00,00,00,00,
11938981,108182FE,true,Tx,0,8,0C,86,00,00,00,00,00,00,
11940828,1081827E,true,Rx,0,8,24,7F,00,00,00,00,00,00,
11940556,108182FE,true,Tx,0,8,0D,86,00,00,00,00,00,00,
11942014,108182FE,true,Tx,0,8,0E,86,00,00,00,00,00,00,
11943177,1081827E,true,Rx,0,8,25,7F,00,00,00,00,00,00,
11943272,108182FE,true,Tx,0,8,0F,86,00,00,00,00,00,00,
11944564,108182FE,true,Tx,0,8,00,87,00,00,00,00,00,00,
11945469,1081827E,true,Rx,0,8,26,7F,00,00,00,00,00,00,
11945697,108182FE,true,Tx,0,8,01,87,00,00,00,00,00,00,
11946836,108182FE,true,Tx,0,8,02,87,00,00,00,00,00,00,
11947831,1081827E,true,Rx,0,8,27,7F,00,00,00,00,00,00,
11948025,108182FE,true,Tx,0,8,03,87,00,00,00,00,00,00,
11949160,108182FE,true,Tx,0,8,04,87,00,00,00,00,00,00,
11950179,1081827E,true,Rx,0,8,28,7F,00,00,00,00,00,00,
11950283,108182FE,true,Tx,0,8,05,87,00,00,00,00,00,00,
11951412,108182FE,true,Tx,0,8,06,87,00,00,00,00,00,00,
11952472,1081827E,true,Rx,0,8,29,7F,00,00,00,00,00,00,
11952583,108182FE,true,Tx,0,8,07,87,00,00,00,00,00,00,
11953718,108182FE,true,Tx,0,8,08,87,00,00,00,00,00,00,
11954832,108182FE,true,Tx,0,8,09,87,00,00,00,00,00,00,
11955968,1081827E,true,Rx,0,8,2A,7F,00,00,00,00,00,00,
11955970,1081827E,true,Rx,0,8,2B,7F,00,00,00,00,00,00,
11956315,108182FE,true,Tx,0,8,0A,87,00,00,00,00,00,00,
11957908,108182FE,true,Tx,0,8,0B,87,00,00,00,00,00,00,
11959452,1081827E,true,Rx,0,8,2C,7F,00,00,00,00,00,00,
11959272,108182FE,true,Tx,0,8,0C,87,00,00,00,00,00,00,
11960587,108182FE,true,Tx,0,8,0D,87,00,00,00,00,00,00,
11961833,1081827E,true,Rx,0,8,2D,7F,00,00,00,00,00,00,
11961940,108182FE,true,Tx,0,8,0E,87,00,00,00,00,00,00,
11963283,108182FE,true,Tx,0,8,0F,87,00,00,00,00,00,00,
11964120,1081827E,true,Rx,0,8,2E,7F,00,00,00,00,00,00,
11964657,108182FE,true,Tx,0,8,00,88,00,00,00,00,00,00,
11965906,108182FE,true,Tx,0,8,01,88,00,00,00,00,00,00,
11966525,1081827E,true,Rx,0,8,2F,7F,00,00,00,00,00,00,
11967173,108182FE,true,Tx,0,8,02,88,00,00,00,00,00,00,
11968420,108182FE,true,Tx,0,8,03,88,00,00,00,00,00,00,
11968833,1081827E,true,Rx,0,8,20,80,00,00,00,00,00,00,
11969687,108182FE,true,Tx,0,8,04,88,00,00,00,00,00,00,
11971183,1081827E,true,Rx,0,8,01,80,00,00,00,00,58,00,
11970891,108182FE,true,Tx,0,8,05,88,00,00,00,00,00,00,
11972075,108182FE,true,Tx,0,8,06,88,00,00,00,00,00,00,
11973605,108182FE,true,Tx,0,8,07,88,00,00,00,00,00,00,
11974778,1081827E,true,Rx,0,8,22,80,00,00,00,00,00,00,
11974779,1081827E,true,Rx,0,8,23,80,00,00,00,00,00,00,
11975180,108182FE,true,Tx,0,8,08,88,00,00,00,00,00,00,
11976519,108182FE,true,Tx,0,8,09,88,00,00,00,00,00,00,
11977888,108182FE,true,Tx,0,8,0A,88,00,00,00,00,00,00,
11978232,1081827E,true,Rx,0,8,24,80,00,00,00,00,00,00,
11978998,108182FE,true,Tx,0,8,0B,88,00,00,00,00,00,00,
11980188,108182FE,true,Tx,0,8,0C,88,00,00,00,00,00,00,
11980577,1081827E,true,Rx,0,8,25,80,00,00,00,00,00,00,
11981368,108182FE,true,Tx,0,8,0D,88,00,00,00,00,00,00,
11982895,1081827E,true,Rx,0,8,26,80,00,00,00,00,00,00,
11982586,108182FE,true,Tx,0,8,0E,88,00,00,00,00,00,00,
11983707,108182FE,true,Tx,0,8,0F,88,00,00,00,00,00,00,
11985237,1081827E,true,Rx,0,8,27,80,00,00,00,00,00,00,
11984929,108182FE,true,Tx,0,8,00,89,00,00,00,00,00,00,
11986067,108182FE,true,Tx,0,8,01,89,00,00,00,00,00,00,
11987260,108182FE,true,Tx,0,8,02,89,00,00,00,00,00,00,
11987583,1081827E,true,Rx,0,8,28,80,00,00,00,00,00,00,
11988351,108182FE,true,Tx,0,8,03,89,00,00,00,00,00,00,
11989970,1081827E,true,Rx,0,8,29,80,00,00,00,00,00,00,
11989816,108182FE,true,Tx,0,8,04,89,00,00,00,00,00,00,
11991304,108182FE,true,Tx,0,8,05,89,00,00,00,00,00,00,
11992279,1081827E,true,Rx,0,8,2A,80,00,00,00,00,00,00,
11992542,108182FE,true,Tx,0,8,06,89,00,00,00,00,00,00,
11993688,108182FE,true,Tx,0,8,07,89,00,00,00,00,00,00,
11994721,1081827E,true,Rx,0,8,2B,80,00,00,00,00,00,00,
11994842,108182FE,true,Tx,0,8,08,89,00,00,00,00,00,00,
11995949,108182FE,true,Tx,0,8,09,89,00,00,00,00,00,00,
11996956,1081827E,true,Rx,0,8,2C,80,00,00,00,00,00,00,
11997124,108182FE,true,Tx,0,8,0A,89,00,00,00,00,00,00,
11998257,108182FE,true,Tx,0,8,0B,89,00,00,00,00,00,00,
11999292,1081827E,true,Rx,0,8,2D,80,00,00,00,00,00,00,
11999437,108182FE,true,Tx,0,8,0C,89,00,00,00,00,00,00,
12000562,108182FE,true,Tx,0,8,0D,89,00,00,00,00,00,00,
12001723,1081827E,true,Rx,0,8,2E,80,00,00,00,00,00,00,
12001729,108182FE,true,Tx,0,8,0E,89,00,00,00,00,00,00,
12002842,108182FE,true,Tx,0,8,0F,89,00,00,00,00,00,00,
12004003,1081827E,true,Rx,0,8,2F,80,00,00,00,00,00,00,
12004003,108182FE,true,Tx,0,8,00,8A,00,00,00,00,00,00,
12005168,108182FE,true,Tx,0,8,01,8A,00,00,00,00,00,00,
12006351,1081827E,true,Rx,0,8,20,81,00,00,00,00,00,00,
12006369,108182FE,true,Tx,0,8,02,8A,00,00,00,00,00,00,
12008356,108182FE,true,Tx,0,8,03,8A,00,00,00,00,00,00,
12009882,1081827E,true,Rx,0,8,01,81,00,00,00,00,00,00,
12009882,1081827E,true,Rx,0,8,22,81,00,00,00,00,00,00,
12009658,108182FE,true,Tx,0,8,04,8A,00,00,00,00,00,00,
12011133,108182FE,true,Tx,0,8,05,8A,00,00,00,00,00,00,
12012265,108182FE,true,Tx,0,8,06,8A,00,00,00,00,00,00,
12013354,1081827E,true,Rx,0,8,23,81,00,00,00,00,00,00,
